1.464992697880355976e+01,2.581010129126190655e+00,2.588052545988887942e+01,2.507556857656036087e+01,1.078583508256343038e+01,9.666139119893360387e+00,3.623030247750006794e+01,1.901443194819175275e+01,1.946970357600794443e+01,1.884965204587949117e+01,2.076324073569965734e+01,1.848573481816348263e+01,3.007196024027236803e+01,3.119772553510708590e+01,1.416262835720825208e+01,1.282285582970083482e+01,1.901637881770012939e+01,1.941445879622605375e+01,2.841045722017232222e+01,2.565883752553631325e+01,2.174199091749108348e+01,1.581627598537786739e+01,2.712330700234728198e+01,2.755294223763315031e+01
1.324393786336411161e+01,1.600105528201404681e+01,1.916120554005394183e+01,1.824133726152396306e+01,8.267162062582237070e+00,1.116872421573854623e+01,5.491666648985280119e+00,4.219619481077607759e+00,6.893342644064521352e+00,8.208462904625728029e+00,1.050339869020575811e+01,7.025870984536323860e+00,2.414499413557868568e+00,6.740679394202572894e+00,3.192093941161275339e+01,3.639292031172924169e+01,1.322539464932336095e+01,1.030122543926265877e+01,2.577045358368986072e+00,8.909657155182385324e+00,9.766382008652273683e+00,5.393597815264966400e+00,3.836231260491394401e+00,1.443392058849398918e+00
2.179445582458433783e+00,6.225598019379004811e+00,1.585324932560482569e+00,2.522255982980044386e+00,1.465712984382183137e+01,1.454026058861596127e+01,1.158517990750094206e+00,1.010614041413879072e+01,9.796398924012626352e+00,1.029481769644878497e+01,7.106517212998308963e+00,5.582055321829966665e+00,3.092530922492400247e+00,9.214308960698978979e+00,1.202329702295311975e+01,7.159991115185150967e+00,8.458432879566940343e+00,1.550746859842079139e+01,9.588466944007642212e+00,5.338346878481959656e+00,9.484930518654584475e+00,1.587294704328897765e+01,1.140054554074849413e+01,8.443659345977009067e+00
1.699946744209778160e+01,1.353801118829569772e+00,2.327424854501482088e+01,2.251238856884705797e+01,1.278802520553176159e+01,1.314032933443849060e+01,3.015506260698424512e+01,1.610873613407378002e+01,1.717855537228689045e+01,1.396528370799296859e+01,1.538925109370399191e+01,1.518307566089553795e+01,2.801481738671903798e+01,2.829118809882755770e+01,3.829699489401066081e+00,6.787842964364855014e+00,1.649205229267652939e+01,1.920428744878441663e+01,2.684723667919501011e+01,2.354781965855037029e+01,1.771043214369025520e+01,1.477410970417574099e+01,2.700841120045107857e+01,2.640354135728588147e+01
1.291847437870009152e+01,5.964344015927111053e-01,2.214529980032521550e+01,2.145535510150133973e+01,1.353892325181109690e+01,1.459072128027399629e+01,3.340975476959803814e+01,2.089857345251983389e+01,2.255233072357756186e+01,1.952396484446194691e+01,2.076776851711695571e+01,2.158881088879429910e+01,2.806564171315057976e+01,2.642807996321287334e+01,1.086969727189999801e+01,1.179104105500660715e+01,1.669475999413679546e+01,2.056996913124499571e+01,2.874589496385496901e+01,2.512244116340259126e+01,1.811436352387769588e+01,1.642251920682370070e+01,2.926528101721183717e+01,2.867640852366200477e+01
1.678208648636866940e+01,9.750022110694564148e+00,2.919790704809786419e+01,2.779697027232642270e+01,1.279689800722796100e+01,1.538720330569714534e+01,3.298693794777614841e+01,1.718756127081725893e+01,1.990184531058290673e+01,1.421347032304073466e+01,1.656881009869443488e+01,2.071992257289942785e+01,3.260593484177908863e+01,3.314264421327495569e+01,2.913622782700365832e+01,2.963094638856393459e+01,2.920086766555105484e+01,3.061037481429633189e+01,4.091146826909069034e+01,3.660676999991445513e+01,3.233453162224891742e+01,2.563730737691998129e+01,3.733978831625508832e+01,3.882158411856411107e+01
2.074303999721957581e+01,9.897225938222081965e+00,3.045601633594999313e+01,3.035161528955686450e+01,1.127929411679920868e+01,1.249669082978489598e+01,2.392321936926256498e+01,1.389439112697323786e+01,1.431067289984057567e+01,1.247168863672876959e+01,1.358066537488696568e+01,1.285999305046081709e+01,3.131012578855583683e+01,2.941315768593826974e+01,2.147789174496059061e+01,2.112938639520961814e+01,2.702852307400087284e+01,3.275765805009273635e+01,3.537452797803252480e+01,3.227302844050129949e+01,2.836830144251965180e+01,2.788047683821378087e+01,3.586583393334692005e+01,3.682704279400601166e+01
9.326939191860985634e-01,4.720654064675451345e+00,9.995615854212426044e+00,1.149084959594718391e+01,4.058102305282677569e-01,2.664569337261303072e+00,7.206414163634721426e+00,5.003949083339743531e+00,1.931164709940892266e+01,1.048197753725088077e+01,1.194464656605489061e+01,1.493919099796014471e+01,7.971410360943273155e+00,4.993641205468865030e-01,3.768430058554808948e+00,1.857457443263096142e+00,3.024514999730956166e+00,5.626075707507014023e+00,2.496128185678043454e-01,4.282735877167327843e+00,7.562356588193930307e+00,8.012556582246924464e+00,2.768290143788060931e+00,4.245207713654172821e+00
1.425004575112052363e+00,2.759514404950328181e+00,6.404972961982327462e+00,6.762823816286007705e+00,2.318881535557440809e+00,7.442637011457742258e-01,2.355540065965094687e+00,2.131743762528360620e+01,1.777639412181188483e+00,1.480671688013510057e+01,1.905322770980387048e+01,1.278111292229589679e+01,5.786770196658925336e+00,2.454766565589094007e+00,2.078853262888562980e+00,6.128770262266075575e-01,7.822361082458045622e+00,1.001113922999563144e+01,5.180739303671590079e+00,8.349885356830546002e+00,1.809269077738136611e+00,2.798962010101512465e+00,2.325414617976603537e+00,2.653536572505626415e-03
4.535627182427678150e+00,1.950870909297522937e+00,2.556483710151652744e+01,2.493904921359628091e+01,5.133679725501741231e+00,3.529395415949271309e-01,1.891275911069362436e+01,1.229435094907281645e+01,1.412752980730761188e+01,1.329143014616459340e+01,1.444375988202189021e+01,1.676255884967777732e+01,1.932743185852477197e+01,2.582689167101221273e+01,2.528109792735705241e+01,3.236864523449209941e+01,2.026652441394915272e+01,2.237452091960638612e+01,2.110802121264853426e+01,1.824407990170461957e+01,2.302612463554934408e+01,2.241829591592568960e+01,2.361999936845637293e+01,2.203025924188917273e+01
