1.464824896539482957e+01,2.580870451916345232e+00,2.587419728142188546e+01,2.506845390477156599e+01,1.078069537110670240e+01,9.660036261281758740e+00,3.622853348429787701e+01,1.901187762560308414e+01,1.946984346138842170e+01,1.884055861543298604e+01,2.076964823359044487e+01,1.849198916461266151e+01,3.007300538691972847e+01,3.119821318604138938e+01,1.416149023718470445e+01,1.282122805518211095e+01,1.901210494805812701e+01,1.941547245815714717e+01,2.841172757155630890e+01,2.565586846202158711e+01,2.174203891331083938e+01,1.581124624336630724e+01,2.712361590972452774e+01,2.755096370168725528e+01
1.324330854934406787e+01,1.599351018278687775e+01,1.916044096391606288e+01,1.823922678448177948e+01,8.270117165877360677e+00,1.117110837782903943e+01,5.491063343419183340e+00,4.219272103025487830e+00,6.892146510785407187e+00,8.208019712917543842e+00,1.050171787807828672e+01,7.026371039741698077e+00,2.415045187614585309e+00,6.741503798542617609e+00,3.192130552624244189e+01,3.639163079922410304e+01,1.322686872886335685e+01,1.029951782010665973e+01,2.576304675755300533e+00,8.909010701590862169e+00,9.765711113281788869e+00,5.392962011925284571e+00,3.835647743803044740e+00,1.444486682996791949e+00
2.186507243709427062e+00,6.233075560284309979e+00,1.582299289914088192e+00,2.523077620696011714e+00,1.466107766057814388e+01,1.454434452132983324e+01,1.156027240861526861e+00,1.010226836488654456e+01,9.799501615792800990e+00,1.029936270727604608e+01,7.108497230373438391e+00,5.579853773916725324e+00,3.089582894362867371e+00,9.215877006002072491e+00,1.202536743057213897e+01,7.158814113268392454e+00,8.457363409615291872e+00,1.550498319745744524e+01,9.586070508354906039e+00,5.337085304465820634e+00,9.481439003181209912e+00,1.587251690101112089e+01,1.139689827019637036e+01,8.445329239243289265e+00
1.699565181232895483e+01,1.354399732674276047e+00,2.327669949547075490e+01,2.251257220584736629e+01,1.278920174391680220e+01,1.314213803611739273e+01,3.015587557230431059e+01,1.611040183877776855e+01,1.718390888072374878e+01,1.397251314706888792e+01,1.539570872460822315e+01,1.518660416138784797e+01,2.801614169490330397e+01,2.829948928514494000e+01,3.829322283002306371e+00,6.786838098480145298e+00,1.648953180886327985e+01,1.920353953091002808e+01,2.684871661818551658e+01,2.354701709251133224e+01,1.771434853177319724e+01,1.477505465704431842e+01,2.701211784795424720e+01,2.640745730422018056e+01
1.291284273272579597e+01,5.983122228715246349e-01,2.214753825348208949e+01,2.146005980518036793e+01,1.353735910790646280e+01,1.458754733159337569e+01,3.340985910269525760e+01,2.089902659147585595e+01,2.255950856877953470e+01,1.952622575321789711e+01,2.077255724672307835e+01,2.159795752691464799e+01,2.806645914075230053e+01,2.643027693388822641e+01,1.086856787841162841e+01,1.178675145064419993e+01,1.669726208989824912e+01,2.057281787266400030e+01,2.874958302267189225e+01,2.512577684888792362e+01,1.811924089858755949e+01,1.642390333104652456e+01,2.927185844050201169e+01,2.868146815135555627e+01
1.677217472697683220e+01,9.741783617299150322e+00,2.919562078067238531e+01,2.779752037275665799e+01,1.279184632108920994e+01,1.537879436135461297e+01,3.298836069309016494e+01,1.718280584846996817e+01,1.990201672628354856e+01,1.420738259485101018e+01,1.656333877020552237e+01,2.071309826327225068e+01,3.261000597327775097e+01,3.314430994277590514e+01,2.913218282584655228e+01,2.963272392367795760e+01,2.919467309246644859e+01,3.061121764863121442e+01,4.090788341527038341e+01,3.660836656375928300e+01,3.233133514515064633e+01,2.563355082302925325e+01,3.733398147341200257e+01,3.881924907770634547e+01
2.073673238689818632e+01,9.890948280852741803e+00,3.045978729215989134e+01,3.035432034228732334e+01,1.128048126805576423e+01,1.249847552093260461e+01,2.392169870845327040e+01,1.389830058202544905e+01,1.431154438564057507e+01,1.247458358840789927e+01,1.358055488139438616e+01,1.286411579782285841e+01,3.130161245655715518e+01,2.941068486164346041e+01,2.147833578195371729e+01,2.113008853892081618e+01,2.702949262870455271e+01,3.275514913147807761e+01,3.537229243308897253e+01,3.227235201416500843e+01,2.837176114782904435e+01,2.788095245390431387e+01,3.586175290760861856e+01,3.682232326096490027e+01
9.355297896911314304e-01,4.724122269538311158e+00,9.997771781021986826e+00,1.149406748373398379e+01,4.110030377593281159e-01,2.668667245381720399e+00,7.207701314460486230e+00,5.005640858695525885e+00,1.930696368235461691e+01,1.047993929549772396e+01,1.194518820884854549e+01,1.493451364494647038e+01,7.973053750082319979e+00,5.023864151373871323e-01,3.769101182558513674e+00,1.858750420873411802e+00,3.025553776809698281e+00,5.625711726525918444e+00,2.485303075208386281e-01,4.281908900358832426e+00,7.562632728293920970e+00,8.013630000994144353e+00,2.769466782098374935e+00,4.243652055562691316e+00
1.421768592300579614e+00,2.755950911318702623e+00,6.405860643920401110e+00,6.764709025117885410e+00,2.319028173371592505e+00,7.448400447739637054e-01,2.354106697405760951e+00,2.131399741691690508e+01,1.775151356706833328e+00,1.480499269187647293e+01,1.905545009056490002e+01,1.278183910747598873e+01,5.786289620620014951e+00,2.454388383438737442e+00,2.078248922701249946e+00,6.130114003497149078e-01,7.820755847367209412e+00,1.001149046972949996e+01,5.179286963450864256e+00,8.350394684771083931e+00,1.808845402631841237e+00,2.798663751119865317e+00,2.325315335092287938e+00,3.172338922861165332e-03
4.537183854312003994e+00,1.953171990004941794e+00,2.555990960976913939e+01,2.493946685329469304e+01,5.136251093283866531e+00,3.525690816893046753e-01,1.891009780036558041e+01,1.229852546559827964e+01,1.412200858437092421e+01,1.328866856491198689e+01,1.444321652381455401e+01,1.675881408442666753e+01,1.932901682902097562e+01,2.582711647743517247e+01,2.528386528050186755e+01,3.236514183157948565e+01,2.026880770369641382e+01,2.237217123038059086e+01,2.110624403860914811e+01,1.824113680642581414e+01,2.302495828280958889e+01,2.241747921407466748e+01,2.361755646334113123e+01,2.202988895251477786e+01
