1.330245621090165820e+01,5.758776911718558544e+00,2.456084221015824909e+01,2.224278882920316036e+01,1.080061264258291587e+01,9.174169468383031045e+00,4.051905217555687244e+01,1.882273085283137704e+01,2.251195519985269655e+01,1.993119413765975168e+01,2.262325945445218522e+01,2.109754100387474551e+01,3.056955097367335838e+01,3.260576683749805937e+01,1.602873480292565844e+01,1.371814104302878157e+01,2.074065287731551521e+01,1.897046081132233297e+01,2.830057743513495794e+01,2.788695464134396573e+01,2.398875171870885126e+01,1.654127227944345435e+01,2.747571561340293655e+01,2.871110283712723898e+01
1.334374939437481089e+01,1.432114249042309062e+01,1.562996481644023561e+01,1.502815013240424591e+01,6.964659086066480320e+00,9.083151942901324105e+00,8.823451502872039498e+00,6.705325866699512360e+00,7.667060750905752009e+00,7.213263664883781345e+00,8.934347767450146804e+00,5.573538377172724267e+00,1.823136336489708187e+00,7.741504834247706412e+00,3.018009498026287574e+01,3.432968476564440863e+01,1.407151172150980933e+01,9.300962762050293264e+00,2.250255263570974940e+00,8.828386071921769940e+00,1.125734812237451088e+01,6.032685407236331621e+00,3.255249446529588475e+00,1.908075034096937461e+00
1.769980269338463641e+00,7.916540323197337692e+00,7.819697818111032150e-01,1.078561876013818255e+00,1.364084749762784377e+01,1.321604906399084101e+01,2.703953288136782263e-01,9.159433865644070139e+00,9.753191481501058746e+00,9.507015751879816179e+00,7.972638257652368665e+00,7.022490700177997702e+00,6.348858043440541721e+00,1.252423056331666551e+01,1.043539023132080068e+01,4.716569737344628699e+00,8.375139036900858258e+00,1.653635620998734268e+01,9.047438247212737039e+00,6.432223785396690374e+00,1.070290794293737591e+01,1.620248251957318786e+01,1.090531236608014787e+01,8.583509294726090033e+00
1.708884131301526210e+01,8.304703269583326719e-01,2.254227573694426567e+01,2.142512876840165958e+01,1.153598574843061364e+01,1.108536552829342980e+01,3.129863340479872136e+01,1.390214732170396772e+01,1.822880533414996052e+01,1.536573938683216234e+01,1.938074299365194264e+01,1.728264541241679808e+01,2.978898265086860064e+01,3.237734275927483907e+01,4.976793946884323638e+00,9.006134421198074946e+00,1.903436626544396049e+01,1.924652240392283886e+01,2.855064720836156411e+01,2.668124587423504579e+01,2.097937131715231018e+01,1.697493961122223993e+01,2.881568599284868171e+01,2.751704193538923704e+01
1.329815115621987687e+01,1.336207745218305210e+00,2.159114559463868943e+01,2.057369877765425059e+01,1.311419803900287029e+01,1.334262708829373345e+01,3.251019256798634416e+01,1.777959315841045651e+01,2.229347122464677966e+01,1.979838532116185945e+01,2.357871563586904529e+01,2.155178161531366143e+01,3.029543919249556083e+01,3.130904016355176367e+01,1.350476065616530974e+01,1.571741851839253989e+01,2.063191376627008111e+01,2.112265350528299024e+01,3.230149712823832431e+01,3.081886611304230783e+01,2.222289983033152438e+01,1.838935276810087771e+01,3.221546413351281046e+01,3.124525049279052169e+01
1.727305640335141135e+01,9.292604433449582757e+00,2.688279183130703842e+01,2.602405894199282343e+01,1.258548225561469991e+01,1.451494329925451510e+01,3.303849208391957859e+01,1.598460833355034083e+01,2.010170301485905497e+01,1.600868330364739833e+01,2.150649590868111360e+01,2.205947363663014471e+01,3.340162304601661702e+01,3.655294236267656061e+01,3.058995836926968082e+01,3.200394865483046658e+01,3.391524612248758075e+01,3.047109421315853695e+01,4.246652985288306326e+01,4.131359602685888177e+01,3.418331453717905077e+01,2.698552094551556024e+01,4.153207025162919308e+01,3.981300237276837350e+01
2.303050526017810640e+01,1.057149861027038185e+01,2.776976629387285556e+01,2.670354231266208700e+01,9.572623063865297155e+00,1.111715781467462172e+01,2.231789132467471859e+01,1.262229393892239493e+01,1.444370028477434076e+01,1.273792491726076292e+01,1.451508154882034063e+01,1.526226830805126511e+01,3.032631138392165582e+01,3.092462843857686394e+01,2.398032292353023109e+01,2.325752941385271910e+01,2.987051982686365648e+01,2.966922542067688440e+01,3.638125944559319436e+01,3.509438441784836016e+01,2.979735856906881963e+01,2.827086366705443510e+01,3.830019781248418553e+01,3.497717824758041871e+01
1.070141281699525937e+00,5.342515334266691340e+00,8.701619819036880088e+00,1.086976976625681068e+01,4.304678797071253560e-01,2.679835047571144102e+00,8.064536718929494086e+00,2.711627373143128406e+00,1.615712549686272581e+01,9.075902507708542899e+00,8.461066851621009022e+00,1.176700358048103823e+01,6.206132137313894681e+00,1.285238804097203813e+00,3.220356540864999229e+00,2.921975751256825626e-01,2.323911907091967599e+00,4.703891545793736029e+00,7.229912358832897290e-01,3.765237313644444139e+00,7.946263115905029650e+00,7.095348577972027115e+00,2.456705224967456136e+00,4.391397356408814012e+00
1.251136605986664208e+00,2.990593657764366586e+00,5.007177624156467388e+00,6.787876766690581043e+00,3.343845545827945909e+00,1.807405559575754328e+00,5.060641711428622180e+00,1.924051210716254445e+01,1.694877214988403713e+00,1.189844291899911077e+01,1.526223764732840493e+01,1.200138220594372029e+01,3.913147120555243053e+00,4.591772278620064540e+00,1.555907885455787065e+00,2.620069959144642358e+00,1.012064460058657467e+01,1.045767906073823461e+01,5.925874069697638191e+00,1.064988634808683443e+01,5.881137242023737333e-01,1.042273843573185976e-01,2.652102177431999053e+00,1.176036207307560755e+00
5.401356968525576896e+00,1.060702036703358830e+00,2.313580574141846213e+01,2.218958746744287680e+01,5.790961348793306485e+00,7.824956194055161518e-01,2.304407757776374766e+01,1.229130647144146948e+01,1.219959526712545284e+01,1.173866638887892577e+01,1.141467506736711535e+01,1.411602519224468111e+01,1.884511096408977338e+01,2.569457406324664106e+01,2.408358086308069801e+01,3.018154137109578983e+01,1.942503689472916406e+01,1.995029777893188694e+01,1.813568138862937573e+01,1.719838827226321953e+01,1.975175650690114892e+01,2.103750884873069182e+01,2.041014173188995429e+01,1.853299654243631878e+01
